,Marriage_Date,DOB1,DOB2,divorce,day1,month1,day2,month2,zodiac1,zodiac2
13796,2009-02-27,1972-07-08,1974-08-05,0,8,7,5,8,Cancer,Leo
13797,2009-02-27,1977-11-02,1981-06-17,0,2,11,17,6,Scorpio,Gemini
13798,2009-02-27,1983-07-10,1981-08-28,0,10,7,28,8,Cancer,Virgo
13799,2009-02-27,1983-07-02,1974-03-14,0,2,7,14,3,Cancer,Pisces
13800,2009-02-27,1965-05-20,1961-01-27,0,20,5,27,1,Taurus,Aquarius
13801,2009-02-27,1983-07-25,1968-09-11,0,25,7,11,9,Leo,Virgo
13802,2009-02-27,1983-12-19,1983-12-04,0,19,12,4,12,Sagittarius,Sagittarius
13803,2009-02-27,1978-12-09,1984-02-28,0,9,12,28,2,Sagittarius,Pisces
13804,2009-02-27,1972-06-27,1982-05-31,0,27,6,31,5,Cancer,Gemini
13805,2009-02-27,1956-01-10,1965-11-15,0,10,1,15,11,Capricorn,Scorpio
13806,2009-02-28,1978-10-31,1987-07-28,0,31,10,28,7,Scorpio,Leo
13807,2009-02-28,1986-01-14,1988-02-25,0,14,1,25,2,Capricorn,Pisces
13808,2009-02-28,1974-01-05,1976-06-24,0,5,1,24,6,Capricorn,Cancer
13809,2009-02-28,1980-08-19,1981-05-16,0,19,8,16,5,Leo,Taurus
13810,2009-02-28,1974-01-05,1976-06-24,0,5,1,24,6,Capricorn,Cancer
13811,2009-02-28,1983-09-25,1984-07-31,0,25,9,31,7,Libra,Leo
13812,2009-03-02,1983-08-15,1986-10-12,0,15,8,12,10,Leo,Libra
13813,2009-03-02,1978-09-29,1979-12-07,0,29,9,7,12,Libra,Sagittarius
13814,2009-03-02,1954-11-22,1958-01-12,0,22,11,12,1,Sagittarius,Capricorn
13815,2009-03-02,1939-02-13,1955-07-14,0,13,2,14,7,Aquarius,Cancer
13816,2009-03-02,1986-09-21,1985-10-28,0,21,9,28,10,Virgo,Scorpio
13817,2009-03-02,1979-02-03,1975-12-26,0,3,2,26,12,Aquarius,Capricorn
13818,2009-03-02,1915-09-30,1947-06-30,0,30,9,30,6,Libra,Cancer
13819,2009-03-03,1977-11-17,1977-11-24,0,17,11,24,11,Scorpio,Sagittarius
13820,2009-03-03,1975-06-22,1970-01-24,0,22,6,24,1,Cancer,Aquarius
13821,2009-03-03,1977-10-19,1978-05-05,0,19,10,5,5,Libra,Taurus
13822,2009-03-03,1968-04-18,1982-05-06,0,18,4,6,5,Aries,Taurus
13823,2009-03-03,1967-08-05,1974-01-25,0,5,8,25,1,Leo,Aquarius
13824,2009-03-05,1976-11-23,1982-09-10,0,23,11,10,9,Sagittarius,Virgo
13825,2009-03-05,1937-06-18,1938-08-30,0,18,6,30,8,Gemini,Virgo
13826,2009-03-05,1956-10-24,1962-10-05,0,24,10,5,10,Scorpio,Libra
13827,2009-03-06,1984-11-07,1986-07-25,0,7,11,25,7,Scorpio,Leo
13828,2009-03-06,1969-02-16,1968-03-06,0,16,2,6,3,Aquarius,Pisces
13829,2009-03-06,1974-03-25,1982-03-24,0,25,3,24,3,Aries,Aries
13830,2009-03-06,1960-10-04,1971-01-01,0,4,10,1,1,Libra,Capricorn
13831,2009-03-06,1980-10-07,1981-03-31,0,7,10,31,3,Libra,Aries
13832,2009-03-06,1985-10-24,1986-10-15,0,24,10,15,10,Scorpio,Libra
13833,2009-03-06,1979-09-16,1976-02-22,0,16,9,22,2,Virgo,Pisces
13834,2009-03-06,1973-09-13,1986-02-15,0,13,9,15,2,Virgo,Aquarius
13835,2009-03-06,1978-04-02,1983-03-14,0,2,4,14,3,Aries,Pisces
13836,2009-03-07,1975-03-13,1977-03-21,0,13,3,21,3,Pisces,Aries
13837,2009-03-07,1978-02-01,1985-01-06,0,1,2,6,1,Aquarius,Capricorn
13838,2009-03-07,1975-09-30,1977-12-24,0,30,9,24,12,Libra,Capricorn
13839,2009-03-09,1977-12-26,1982-04-23,0,26,12,23,4,Capricorn,Taurus
13840,2009-03-09,1984-12-26,1984-11-19,0,26,12,19,11,Capricorn,Scorpio
13841,2009-03-10,1965-10-23,1971-03-13,0,23,10,13,3,Scorpio,Pisces
13842,2009-03-11,1987-06-03,1989-07-03,0,3,6,3,7,Gemini,Cancer
13843,2009-03-12,1983-10-11,1973-04-27,0,11,10,27,4,Libra,Taurus
13844,2009-03-12,1931-12-06,1957-01-15,0,6,12,15,1,Sagittarius,Capricorn
13845,2009-03-12,1973-02-22,1977-04-15,0,22,2,15,4,Pisces,Aries
13846,2009-03-12,1962-09-14,1958-01-06,0,14,9,6,1,Virgo,Capricorn
13847,2009-03-12,1982-06-19,1982-04-15,0,19,6,15,4,Gemini,Aries
13848,2009-03-12,1977-04-03,1979-04-01,0,3,4,1,4,Aries,Aries
13849,2009-03-13,1983-09-17,1984-03-13,0,17,9,13,3,Virgo,Pisces
13850,2009-03-13,1977-02-07,1981-09-14,0,7,2,14,9,Aquarius,Virgo
13851,2009-03-13,1974-02-19,1979-12-30,0,19,2,30,12,Pisces,Capricorn
13852,2009-03-13,1957-01-04,1985-06-30,0,4,1,30,6,Capricorn,Cancer
13853,2009-03-13,1974-03-20,1974-03-02,0,20,3,2,3,Pisces,Pisces
13854,2009-03-13,1969-11-06,1971-07-31,0,6,11,31,7,Scorpio,Leo
13855,2009-03-14,1977-04-03,1990-12-18,1,3,4,18,12,Aries,Sagittarius
13856,2009-03-14,1973-01-26,1973-05-04,0,26,1,4,5,Aquarius,Taurus
13857,2009-03-14,1975-05-31,1979-09-15,0,31,5,15,9,Gemini,Virgo
13858,2009-03-14,1977-11-08,1986-09-27,0,8,11,27,9,Scorpio,Libra
13859,2009-03-17,1976-08-23,1979-07-20,0,23,8,20,7,Virgo,Cancer
13860,2009-03-17,1972-04-07,1969-06-30,0,7,4,30,6,Aries,Cancer
13861,2009-03-18,1965-03-16,1969-12-26,0,16,3,26,12,Pisces,Capricorn
13862,2009-03-18,1988-12-13,1986-11-28,0,13,12,28,11,Sagittarius,Sagittarius
13863,2009-03-19,1987-03-26,1985-08-09,0,26,3,9,8,Aries,Leo
13864,2009-03-19,1983-07-16,1979-09-04,0,16,7,4,9,Cancer,Virgo
13865,2009-03-19,1981-02-14,1983-01-20,0,14,2,20,1,Aquarius,Aquarius
13866,2009-03-20,1978-10-19,1981-10-24,0,19,10,24,10,Libra,Scorpio
13867,2009-03-20,1971-06-29,1986-02-13,0,29,6,13,2,Cancer,Aquarius
13868,2009-03-20,1980-11-22,1981-12-01,0,22,11,1,12,Sagittarius,Sagittarius
13869,2009-03-20,1977-03-28,1983-02-13,0,28,3,13,2,Aries,Aquarius
13870,2009-03-20,1957-02-02,1967-01-21,0,2,2,21,1,Aquarius,Aquarius
13871,2009-03-20,1961-10-10,1969-02-18,0,10,10,18,2,Libra,Aquarius
13872,2009-03-20,1983-05-29,1990-02-22,0,29,5,22,2,Gemini,Pisces
13873,2009-03-20,1982-10-28,1980-08-23,0,28,10,23,8,Scorpio,Virgo
13874,2009-03-20,1972-01-01,1973-07-28,0,1,1,28,7,Capricorn,Leo
13875,2009-03-21,1980-03-19,1986-05-29,0,19,3,29,5,Pisces,Gemini
13876,2009-03-21,1979-05-04,1984-01-04,0,4,5,4,1,Taurus,Capricorn
13877,2009-03-23,1955-06-11,1957-12-13,0,11,6,13,12,Gemini,Sagittarius
13878,2009-03-23,1975-05-23,1985-09-03,0,23,5,3,9,Gemini,Virgo
13879,2009-03-23,1955-05-26,1967-04-15,0,26,5,15,4,Gemini,Aries
13880,2009-03-25,1982-11-13,1976-09-02,0,13,11,2,9,Scorpio,Virgo
13881,2009-03-27,1975-01-18,1983-03-02,0,18,1,2,3,Capricorn,Pisces
13882,2009-03-27,1987-06-28,1993-02-02,0,28,6,2,2,Cancer,Aquarius
13883,2009-03-27,1982-04-02,1982-02-16,0,2,4,16,2,Aries,Aquarius
13884,2009-03-27,1979-03-10,1981-08-11,0,10,3,11,8,Pisces,Leo
13885,2009-03-27,1975-03-24,1983-03-26,0,24,3,26,3,Aries,Aries
13886,2009-03-27,1985-10-23,1985-04-11,0,23,10,11,4,Scorpio,Aries
13887,2009-03-27,1977-04-01,1981-08-15,0,1,4,15,8,Aries,Leo
13888,2009-03-27,1989-08-05,1990-02-02,0,5,8,2,2,Leo,Aquarius
13889,2009-03-27,1976-07-26,1981-01-07,0,26,7,7,1,Leo,Capricorn
13890,2009-03-27,1979-01-20,1979-12-04,0,20,1,4,12,Aquarius,Sagittarius
13891,2009-03-27,1970-01-19,1982-03-25,1,19,1,25,3,Capricorn,Aries
13892,2009-03-27,1985-07-31,1987-06-11,0,31,7,11,6,Leo,Gemini
13893,2009-03-27,1987-05-31,1990-01-05,0,31,5,5,1,Gemini,Capricorn
13894,2009-03-28,1976-12-08,1980-09-22,0,8,12,22,9,Sagittarius,Virgo
13895,2009-03-28,1980-10-29,1982-05-11,0,29,10,11,5,Scorpio,Taurus
13896,2009-03-30,1990-02-05,1990-06-12,0,5,2,12,6,Aquarius,Gemini
13897,2009-03-30,1973-10-28,1981-02-10,0,28,10,10,2,Scorpio,Aquarius
13898,2009-03-30,1982-10-01,1983-08-19,0,1,10,19,8,Libra,Leo
13899,2009-03-30,1976-07-31,1979-11-25,0,31,7,25,11,Leo,Sagittarius
13900,2009-03-30,1980-01-17,1990-08-25,0,17,1,25,8,Capricorn,Virgo
13901,2009-03-30,1943-06-21,1945-12-12,0,21,6,12,12,Cancer,Sagittarius
13902,2009-03-31,1989-09-09,1987-09-29,0,9,9,29,9,Virgo,Libra
13903,2009-04-01,1984-10-21,1987-05-30,0,21,10,30,5,Libra,Gemini
13904,2009-04-01,1947-04-23,1960-03-24,0,23,4,24,3,Taurus,Aries
13905,2009-04-02,1982-12-22,1976-06-28,0,22,12,28,6,Capricorn,Cancer
13906,2009-04-03,1982-12-14,1984-09-07,0,14,12,7,9,Sagittarius,Virgo
13907,2009-04-03,1978-07-16,1987-04-02,0,16,7,2,4,Cancer,Aries
13908,2009-04-03,1978-02-07,1978-12-04,0,7,2,4,12,Aquarius,Sagittarius
13909,2009-04-03,1989-08-04,1981-02-04,0,4,8,4,2,Leo,Aquarius
13910,2009-04-03,1964-03-31,1974-12-31,0,31,3,31,12,Aries,Capricorn
13911,2009-04-03,1981-05-26,1981-09-23,0,26,5,23,9,Gemini,Libra
13912,2009-04-03,1979-07-01,1978-05-06,0,1,7,6,5,Cancer,Taurus
13913,2009-04-04,1972-07-13,1973-08-30,1,13,7,30,8,Cancer,Virgo
13914,2009-04-04,1982-10-25,1982-07-27,0,25,10,27,7,Scorpio,Leo
13915,2009-04-04,1940-08-06,1947-01-07,0,6,8,7,1,Leo,Capricorn
13916,2009-04-06,1984-10-15,1981-05-29,0,15,10,29,5,Libra,Gemini
13917,2009-04-06,1991-02-24,1992-07-29,0,24,2,29,7,Pisces,Leo
13918,2009-04-07,1957-07-16,1970-09-22,0,16,7,22,9,Cancer,Virgo
13919,2009-04-07,1985-01-24,1984-01-30,0,24,1,30,1,Aquarius,Aquarius
13920,2009-04-07,1977-05-30,1976-07-23,0,30,5,23,7,Gemini,Leo
13921,2009-04-08,1984-04-30,1982-09-25,0,30,4,25,9,Taurus,Libra
13922,2009-04-08,1987-11-19,1987-06-04,0,19,11,4,6,Scorpio,Gemini
13923,2009-04-08,1949-03-28,1958-07-25,0,28,3,25,7,Aries,Leo
13924,2009-04-13,1977-04-11,1975-10-03,0,11,4,3,10,Aries,Libra
13925,2009-04-13,1985-10-16,1977-10-09,0,16,10,9,10,Libra,Libra
13926,2009-04-14,1968-03-28,1978-08-17,0,28,3,17,8,Aries,Leo
13927,2009-04-14,1989-05-13,1987-05-01,0,13,5,1,5,Taurus,Taurus
13928,2009-04-14,1969-06-08,1987-01-15,0,8,6,15,1,Gemini,Capricorn
13929,2009-04-15,1968-06-14,1966-07-21,0,14,6,21,7,Gemini,Cancer
13930,2009-04-15,1947-06-14,1955-04-30,0,14,6,30,4,Gemini,Taurus
13931,2009-04-15,1973-05-19,1983-11-14,0,19,5,14,11,Taurus,Scorpio
13932,2009-04-15,1985-01-26,1984-12-04,0,26,1,4,12,Aquarius,Sagittarius
13933,2009-04-15,1944-09-08,1948-02-28,0,8,9,28,2,Virgo,Pisces
13934,2009-04-15,1981-12-04,1983-09-07,0,4,12,7,9,Sagittarius,Virgo
13935,2009-04-16,1964-03-14,1966-04-19,0,14,3,19,4,Pisces,Aries
13936,2009-04-17,1979-09-05,1976-12-20,0,5,9,20,12,Virgo,Sagittarius
13937,2009-04-17,1985-12-09,1986-04-14,0,9,12,14,4,Sagittarius,Aries
13938,2009-04-17,1984-04-17,1983-08-12,0,17,4,12,8,Aries,Leo
13939,2009-04-17,1982-11-22,1985-04-26,0,22,11,26,4,Sagittarius,Taurus
13940,2009-04-17,1976-04-20,1981-02-05,0,20,4,5,2,Taurus,Aquarius
13941,2009-04-17,1949-04-12,1954-06-27,0,12,4,27,6,Aries,Cancer
13942,2009-04-17,1979-01-22,1987-06-07,1,22,1,7,6,Aquarius,Gemini
13943,2009-04-17,1972-09-30,1972-08-13,0,30,9,13,8,Libra,Leo
13944,2009-04-17,1983-03-30,1975-05-23,0,30,3,23,5,Aries,Gemini
13945,2009-04-17,1976-04-07,1979-12-16,0,7,4,16,12,Aries,Sagittarius
13946,2009-04-17,1988-04-27,1990-08-15,0,27,4,15,8,Taurus,Leo
13947,2009-04-17,1971-05-11,1977-10-02,0,11,5,2,10,Taurus,Libra
13948,2009-04-17,1980-01-02,1972-11-04,0,2,1,4,11,Capricorn,Scorpio
13949,2009-04-18,1983-03-09,1984-04-13,1,9,3,13,4,Pisces,Aries
13950,2009-04-18,1976-12-28,1978-03-12,0,28,12,12,3,Capricorn,Pisces
13951,2009-04-18,1970-05-30,1971-08-09,0,30,5,9,8,Gemini,Leo
13952,2009-04-18,1976-10-13,1978-04-08,0,13,10,8,4,Libra,Aries
13953,2009-04-18,1981-05-29,1979-08-23,0,29,5,23,8,Gemini,Virgo
13954,2009-04-18,1978-01-18,1976-02-23,0,18,1,23,2,Capricorn,Pisces
13955,2009-04-20,1979-03-01,1979-04-30,0,1,3,30,4,Pisces,Taurus
13956,2009-04-20,1948-06-22,1960-10-22,0,22,6,22,10,Cancer,Libra
13957,2009-04-20,1967-01-15,1966-06-28,0,15,1,28,6,Capricorn,Cancer
13958,2009-04-20,1975-08-10,1972-10-07,0,10,8,7,10,Leo,Libra
13959,2009-04-21,1988-01-10,1990-07-19,0,10,1,19,7,Capricorn,Cancer
13960,2009-04-21,1972-05-21,1980-11-18,0,21,5,18,11,Gemini,Scorpio
13961,2009-04-21,1989-10-15,1979-01-02,0,15,10,2,1,Libra,Capricorn
13962,2009-04-22,1952-08-13,1957-09-30,0,13,8,30,9,Leo,Libra
13963,2009-04-22,1977-08-10,1981-03-26,0,10,8,26,3,Leo,Aries
13964,2009-04-22,1934-06-29,1938-02-16,0,29,6,16,2,Cancer,Aquarius
13965,2009-04-22,1979-09-10,1979-10-14,0,10,9,14,10,Virgo,Libra
13966,2009-04-22,1981-08-10,1985-04-13,0,10,8,13,4,Leo,Aries
13967,2009-04-23,1979-10-26,1985-05-04,0,26,10,4,5,Scorpio,Taurus
13968,2009-04-23,1978-11-16,1971-02-26,0,16,11,26,2,Scorpio,Pisces
13969,2009-04-23,1973-06-27,1980-11-12,0,27,6,12,11,Cancer,Scorpio
13970,2009-04-23,1982-02-26,1989-02-22,0,26,2,22,2,Pisces,Pisces
13971,2009-04-24,1979-02-06,1979-10-16,0,6,2,16,10,Aquarius,Libra
13972,2009-04-24,1964-01-20,1981-02-02,0,20,1,2,2,Aquarius,Aquarius
13973,2009-04-24,1980-04-16,1979-10-28,0,16,4,28,10,Aries,Scorpio
13974,2009-04-24,1972-06-07,1978-06-10,0,7,6,10,6,Gemini,Gemini
13975,2009-04-24,1979-11-17,1979-07-04,0,17,11,4,7,Scorpio,Cancer
13976,2009-04-24,1975-03-07,1982-12-02,0,7,3,2,12,Pisces,Sagittarius
13977,2009-04-24,1978-12-01,1981-06-21,0,1,12,21,6,Sagittarius,Cancer
13978,2009-04-24,1953-04-02,1955-12-20,0,2,4,20,12,Aries,Sagittarius
13979,2009-04-24,1984-05-20,1983-07-20,0,20,5,20,7,Taurus,Cancer
13980,2009-04-25,1982-11-26,1985-07-06,0,26,11,6,7,Sagittarius,Cancer
13981,2009-04-25,1978-07-04,1976-07-04,1,4,7,4,7,Cancer,Cancer
13982,2009-04-25,1973-01-23,1983-06-19,0,23,1,19,6,Aquarius,Gemini
13983,2009-04-25,1986-02-21,1986-01-13,0,21,2,13,1,Pisces,Capricorn
13984,2009-04-25,1983-09-13,1981-05-03,0,13,9,3,5,Virgo,Taurus
13985,2009-04-27,1980-10-27,1979-02-04,0,27,10,4,2,Scorpio,Aquarius
13986,2009-04-27,1982-12-05,1986-05-23,0,5,12,23,5,Sagittarius,Gemini
13987,2009-04-27,1985-11-14,1986-12-30,0,14,11,30,12,Scorpio,Capricorn
13988,2009-04-27,1988-02-11,1989-08-19,0,11,2,19,8,Aquarius,Leo
13989,2009-04-27,1987-06-12,1982-09-23,0,12,6,23,9,Gemini,Libra
13990,2009-04-27,1983-01-30,1984-10-03,0,30,1,3,10,Aquarius,Libra
13991,2009-04-28,1978-01-07,1993-04-18,0,7,1,18,4,Capricorn,Aries
13992,2009-04-28,1986-04-14,1984-04-21,0,14,4,21,4,Aries,Taurus
13993,2009-04-28,1986-05-17,1987-07-14,0,17,5,14,7,Taurus,Cancer
13994,2009-04-28,1947-11-10,1945-03-01,0,10,11,1,3,Scorpio,Pisces
13995,2009-04-28,1981-08-02,1980-05-11,0,2,8,11,5,Leo,Taurus
13996,2009-04-28,1991-09-18,1994-05-28,0,18,9,28,5,Virgo,Gemini
13997,2009-04-29,1979-08-31,1980-06-03,0,31,8,3,6,Virgo,Gemini
13998,2009-04-29,1984-05-23,1984-11-04,0,23,5,4,11,Gemini,Scorpio
13999,2009-04-29,1978-01-17,1975-06-26,0,17,1,26,6,Capricorn,Cancer
14000,2009-04-29,1981-10-18,1987-12-10,0,18,10,10,12,Libra,Sagittarius
14001,2009-04-29,1952-12-19,1963-08-13,0,19,12,13,8,Sagittarius,Leo
14002,2009-04-29,1965-01-05,1973-05-29,0,5,1,29,5,Capricorn,Gemini
14003,2009-04-29,1980-07-21,1981-11-25,0,21,7,25,11,Cancer,Sagittarius
14004,2009-04-29,1957-12-06,1959-03-16,0,6,12,16,3,Sagittarius,Pisces
14005,2009-04-30,1984-08-25,1986-07-17,0,25,8,17,7,Virgo,Cancer
14006,2009-04-30,1967-12-20,1974-02-06,0,20,12,6,2,Sagittarius,Aquarius
14007,2009-04-30,1985-09-02,1983-02-21,0,2,9,21,2,Virgo,Pisces
14008,2009-04-30,1982-06-10,1984-06-21,0,10,6,21,6,Gemini,Cancer
14009,2009-04-30,1979-12-30,1982-08-07,0,30,12,7,8,Capricorn,Leo
14010,2009-04-30,1974-09-13,1974-01-22,0,13,9,22,1,Virgo,Aquarius
14011,2009-04-30,1979-08-21,1981-11-10,0,21,8,10,11,Leo,Scorpio
14012,2009-04-30,1942-10-21,1947-05-08,0,21,10,8,5,Libra,Taurus
14013,2009-05-02,1984-12-04,1984-04-28,0,4,12,28,4,Sagittarius,Taurus
14014,2009-05-04,1975-11-12,1982-04-10,0,12,11,10,4,Scorpio,Aries
14015,2009-05-06,1988-06-08,1986-12-02,0,8,6,2,12,Gemini,Sagittarius
14016,2009-05-06,1970-01-15,1974-07-30,0,15,1,30,7,Capricorn,Leo
14017,2009-05-06,1979-02-22,1982-06-28,0,22,2,28,6,Pisces,Cancer
14018,2009-05-06,1986-09-06,1980-07-16,0,6,9,16,7,Virgo,Cancer
14019,2009-05-06,1973-07-30,1972-02-03,0,30,7,3,2,Leo,Aquarius
14020,2009-05-06,1970-07-13,1976-03-23,0,13,7,23,3,Cancer,Aries
14021,2009-05-06,1979-10-09,1984-11-18,0,9,10,18,11,Libra,Scorpio
14022,2009-05-06,1950-02-13,1952-08-11,0,13,2,11,8,Aquarius,Leo
14023,2009-05-06,1935-06-23,1937-01-13,0,23,6,13,1,Cancer,Capricorn
14024,2009-05-06,1984-09-13,1985-12-05,0,13,9,5,12,Virgo,Sagittarius
14025,2009-05-07,1977-04-06,1978-03-04,0,6,4,4,3,Aries,Pisces
14026,2009-05-07,1981-07-06,1981-07-06,0,6,7,6,7,Cancer,Cancer
14027,2009-05-07,1975-11-12,1982-04-10,0,12,11,10,4,Scorpio,Aries
14028,2009-05-07,1984-04-13,1977-03-02,0,13,4,2,3,Aries,Pisces
14029,2009-05-07,1984-11-27,1993-07-22,0,27,11,22,7,Sagittarius,Cancer
14030,2009-05-07,1973-04-17,1975-09-18,0,17,4,18,9,Aries,Virgo
14031,2009-05-08,1963-04-07,1975-10-08,0,7,4,8,10,Aries,Libra
14032,2009-05-08,1980-04-29,1979-05-22,0,29,4,22,5,Taurus,Gemini
14033,2009-05-09,1987-03-02,1987-06-24,0,2,3,24,6,Pisces,Cancer
14034,2009-05-09,1978-12-05,1979-08-07,0,5,12,7,8,Sagittarius,Leo
14035,2009-05-09,1953-10-10,1972-12-07,0,10,10,7,12,Libra,Sagittarius
14036,2009-05-09,1973-06-26,1978-07-09,0,26,6,9,7,Cancer,Cancer
14037,2009-05-09,1979-03-21,1980-05-09,0,21,3,9,5,Aries,Taurus
14038,2009-05-09,1975-11-25,1975-11-13,0,25,11,13,11,Sagittarius,Scorpio
14039,2009-05-10,1986-06-12,1988-09-17,0,12,6,17,9,Gemini,Virgo
14040,2009-05-11,1980-11-06,1985-05-03,0,6,11,3,5,Scorpio,Taurus
14041,2009-05-11,1969-09-28,1969-02-11,0,28,9,11,2,Libra,Aquarius
14042,2009-05-12,1943-10-05,1956-04-15,0,5,10,15,4,Libra,Aries
14043,2009-05-12,1981-08-25,1985-04-23,0,25,8,23,4,Virgo,Taurus
14044,2009-05-12,1980-04-26,1982-07-15,0,26,4,15,7,Taurus,Cancer
14045,2009-05-12,1945-07-18,1955-12-18,0,18,7,18,12,Cancer,Sagittarius
14046,2009-05-12,1953-05-21,1953-10-31,0,21,5,31,10,Gemini,Scorpio
14047,2009-05-12,1968-11-06,1972-01-12,0,6,11,12,1,Scorpio,Capricorn
14048,2009-05-12,1921-09-16,1938-03-01,0,16,9,1,3,Virgo,Pisces
14049,2009-05-12,1981-04-06,1979-09-09,0,6,4,9,9,Aries,Virgo
14050,2009-05-12,1990-11-28,1990-04-15,0,28,11,15,4,Sagittarius,Aries
14051,2009-05-13,1950-03-06,1950-10-17,0,6,3,17,10,Pisces,Libra
14052,2009-05-13,1984-10-26,1987-07-22,0,26,10,22,7,Scorpio,Cancer
14053,2009-05-13,1961-02-14,1977-02-10,0,14,2,10,2,Aquarius,Aquarius
14054,2009-05-13,1972-09-21,1965-11-26,0,21,9,26,11,Virgo,Sagittarius
14055,2009-05-13,1979-04-23,1982-04-14,0,23,4,14,4,Taurus,Aries
14056,2009-05-13,1990-12-31,1992-10-28,0,31,12,28,10,Capricorn,Scorpio
14057,2009-05-13,1990-10-24,1991-02-09,0,24,10,9,2,Scorpio,Aquarius
14058,2009-05-14,1982-08-06,1982-01-13,0,6,8,13,1,Leo,Capricorn
14059,2009-05-14,1990-06-03,1990-02-11,0,3,6,11,2,Gemini,Aquarius
14060,2009-05-14,1978-11-18,1982-02-21,0,18,11,21,2,Scorpio,Pisces
14061,2009-05-14,1984-07-10,1982-08-03,0,10,7,3,8,Cancer,Leo
14062,2009-05-14,1991-01-20,1991-08-13,0,20,1,13,8,Aquarius,Leo
14063,2009-05-14,1981-02-17,1983-08-12,0,17,2,12,8,Aquarius,Leo
14064,2009-05-14,1979-07-04,1984-10-01,0,4,7,1,10,Cancer,Libra
14065,2009-05-14,1970-12-29,1985-04-10,0,29,12,10,4,Capricorn,Aries
14066,2009-05-14,1981-11-27,1975-11-20,0,27,11,20,11,Sagittarius,Scorpio
14067,2009-05-14,1973-01-06,1972-02-09,0,6,1,9,2,Capricorn,Aquarius
14068,2009-05-14,1970-05-04,1968-10-13,0,4,5,13,10,Taurus,Libra
14069,2009-05-14,1960-12-29,1963-03-01,0,29,12,1,3,Capricorn,Pisces
14070,2009-05-14,1990-02-26,1990-07-10,0,26,2,10,7,Pisces,Cancer
14071,2009-05-15,1979-07-23,1985-02-22,0,23,7,22,2,Leo,Pisces
14072,2009-05-15,1951-08-24,1957-07-30,0,24,8,30,7,Virgo,Leo
14073,2009-05-15,1981-05-18,1984-08-26,1,18,5,26,8,Taurus,Virgo
14074,2009-05-15,1981-08-14,1989-06-01,0,14,8,1,6,Leo,Gemini
14075,2009-05-15,1989-12-22,1990-07-29,0,22,12,29,7,Capricorn,Leo
14076,2009-05-15,1978-06-21,1971-09-06,0,21,6,6,9,Cancer,Virgo
14077,2009-05-15,1976-02-07,1979-08-01,0,7,2,1,8,Aquarius,Leo
14078,2009-05-15,1977-12-03,1982-01-18,0,3,12,18,1,Sagittarius,Capricorn
14079,2009-05-15,1953-05-21,1953-10-31,0,21,5,31,10,Gemini,Scorpio
14080,2009-05-15,1945-07-18,1955-12-18,0,18,7,18,12,Cancer,Sagittarius
14081,2009-05-15,1969-09-21,1981-03-21,0,21,9,21,3,Virgo,Aries
14082,2009-05-15,1983-03-21,1985-10-15,0,21,3,15,10,Aries,Libra
14083,2009-05-16,1983-10-18,1982-03-15,0,18,10,15,3,Libra,Pisces
14084,2009-05-16,1980-10-21,1982-09-08,0,21,10,8,9,Libra,Virgo
14085,2009-05-16,1981-11-01,1982-02-01,0,1,11,1,2,Scorpio,Aquarius
14086,2009-05-16,1981-03-27,1977-12-01,0,27,3,1,12,Aries,Sagittarius
14087,2009-05-16,1981-03-31,1980-06-09,0,31,3,9,6,Aries,Gemini
14088,2009-05-16,1974-10-28,1979-03-20,0,28,10,20,3,Scorpio,Pisces
14089,2009-05-18,1987-04-03,1992-11-27,0,3,4,27,11,Aries,Sagittarius
14090,2009-05-18,1990-08-25,1991-01-03,0,25,8,3,1,Virgo,Capricorn
14091,2009-05-18,1951-09-19,1951-05-20,0,19,9,20,5,Virgo,Taurus
14092,2009-05-18,1978-09-25,1982-10-11,0,25,9,11,10,Libra,Libra
14093,2009-05-18,1979-05-21,1980-09-10,0,21,5,10,9,Gemini,Virgo
14094,2009-05-18,1955-06-25,1950-03-18,0,25,6,18,3,Cancer,Pisces
14095,2009-05-18,1972-04-06,1978-05-18,0,6,4,18,5,Aries,Taurus
14096,2009-05-18,1985-06-07,1979-05-26,0,7,6,26,5,Gemini,Gemini
14097,2009-05-18,1973-12-24,1987-02-15,0,24,12,15,2,Capricorn,Aquarius
14098,2009-05-18,1946-06-21,1950-12-13,0,21,6,13,12,Cancer,Sagittarius
14099,2009-05-18,1976-05-20,1985-10-06,0,20,5,6,10,Taurus,Libra
14100,2009-05-19,1971-11-13,1971-03-12,0,13,11,12,3,Scorpio,Pisces
14101,2009-05-19,1926-06-04,1973-09-26,0,4,6,26,9,Gemini,Libra
14102,2009-05-19,1969-03-25,1972-10-28,0,25,3,28,10,Aries,Scorpio
14103,2009-05-19,1988-03-28,1990-12-30,0,28,3,30,12,Aries,Capricorn
14104,2009-05-19,1964-05-23,1962-03-24,0,23,5,24,3,Gemini,Aries
14105,2009-05-20,1965-07-20,1966-11-02,0,20,7,2,11,Cancer,Scorpio
14106,2009-05-20,1984-03-06,1984-12-06,0,6,3,6,12,Pisces,Sagittarius
14107,2009-05-20,1983-01-25,1983-10-19,0,25,1,19,10,Aquarius,Libra
14108,2009-05-20,1985-06-24,1984-06-26,0,24,6,26,6,Cancer,Cancer
14109,2009-05-20,1985-03-01,1981-11-29,0,1,3,29,11,Pisces,Sagittarius
